scenario_id,snapshot_time,lot_id,route_id,current_step_seq,status,tool_group,tool_id,queue_position,due_date_sim,priority,rem_steps,processing_remaining_min,wafers_per_lot,product,is_super_hot
FWD_BASE_T26820,26820.0,Lot_Product_3_374,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,93233.984,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_375,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,93285.674,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_376,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,93337.364,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_377,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,93389.054,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_378,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,93440.744,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_379,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,93492.43400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_38,Route_Product_3,195,PROCESSING,LithoTrack_FE_115,DE_FE_86#112,,76331.354,10,393,135.82339670230067,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_380,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,93544.12400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_381,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,93595.81400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_382,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,93647.504,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_383,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,93699.194,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_384,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,93750.884,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_385,Route_Product_3,5,PROCESSING,Diffusion_FE_127,Diffusion_FE_127#5,,93802.57400000001,10,580,357.3935344130642,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_386,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,93854.264,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_387,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,93905.954,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_388,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,93957.644,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_389,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94009.334,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_39,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,76383.04400000001,10,379,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_390,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,94061.024,10,579,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_391,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,94112.714,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_392,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94164.40400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_393,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94216.09400000001,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_394,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,94267.784,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_395,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,94319.474,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_396,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94371.164,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_397,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94422.854,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_398,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94474.54400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_399,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,94526.234,10,580,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_4,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,74573.894,10,312,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_40,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,50028.433333333334,20,329,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_400,Route_Product_3,48,PROCESSING,DefMet_FE_34,DE_FE_86#10,,68172.43333333333,20,538,123.76381380694313,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_401,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94577.924,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_402,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94629.614,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_403,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94681.304,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_404,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94732.994,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_405,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94784.68400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_406,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,94836.37400000001,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_407,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94888.06400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_408,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,94939.754,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_409,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,94991.444,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_41,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,76434.73400000001,10,366,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_410,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95043.134,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_411,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95094.82400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_412,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,95146.514,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_413,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95198.204,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_414,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95249.894,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_415,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95301.584,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_416,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95353.274,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_417,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95404.964,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_418,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95456.65400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_419,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,95508.34400000001,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_42,Route_Product_3,1,PROCESSING,Diffusion_FE_120,Delay_32#104,,76486.424,10,346,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_420,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95560.034,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_421,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95611.724,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_422,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,95663.414,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_423,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95715.104,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_424,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95766.79400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_425,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95818.484,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_426,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95870.174,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_427,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,95921.864,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_428,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,95973.554,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_429,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96025.244,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_43,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,76538.114,10,352,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_430,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96076.93400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_431,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,96128.62400000001,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_432,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96180.31400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_433,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96232.004,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_434,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96283.694,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_435,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96335.384,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_436,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,96387.07400000001,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_437,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96438.764,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_438,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96490.454,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_439,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96542.144,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_44,Route_Product_3,241,QUEUING,WE_FE_108,WE_FE_108#13,,76589.804,10,352,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_440,Route_Product_3,1,PROCESSING,Diffusion_FE_120,DE_FE_86#104,,70188.43333333333,20,536,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_441,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96593.834,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_442,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96645.524,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_443,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96697.214,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_444,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96748.90400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_445,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96800.59400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_446,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,96852.284,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_447,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96903.974,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_448,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,96955.664,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_449,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97007.354,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_45,Route_Product_3,1,PROCESSING,Diffusion_FE_120,WE_FE_108#10,,76641.494,10,367,508.83,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_450,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,97059.04400000001,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_451,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97110.734,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_452,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97162.424,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_453,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97214.114,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_454,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,97265.804,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_455,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97317.494,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_456,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,97369.18400000001,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_457,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97420.87400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_458,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97472.56400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_459,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,97524.254,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_46,Route_Product_3,100,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,76693.18400000001,10,485,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_460,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97575.944,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_461,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97627.634,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_462,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97679.32400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_463,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,97731.014,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_464,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97782.704,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_465,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,97834.394,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_466,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97886.084,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_467,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97937.774,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_468,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,97989.464,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_469,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98041.15400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_47,Route_Product_3,5,QUEUING,Diffusion_FE_127,Diffusion_FE_127#2,,76744.87400000001,10,353,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_470,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98092.84400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_471,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98144.534,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_472,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,98196.224,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_473,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98247.914,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_474,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98299.604,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_475,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98351.29400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_476,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98402.984,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_477,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98454.674,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_478,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98506.364,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_479,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98558.054,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_48,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,76796.564,10,353,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_480,Route_Product_3,24,QUEUING,Diffusion_FE_44,Diffusion_FE_44#1,,72204.43333333333,20,562,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_481,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98609.744,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_482,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98661.43400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_483,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98713.12400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_484,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98764.81400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_485,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98816.504,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_486,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,98868.194,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_487,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,98919.884,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_488,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,98971.57400000001,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_489,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99023.264,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_49,Route_Product_3,224,QUEUING,Diffusion_FE_101,Diffusion_FE_101#4,,76848.254,10,367,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_490,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99074.954,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_491,Route_Product_3,1,PROCESSING,Diffusion_FE_120,Diffusion_FE_120#4,,99126.644,10,583,310.3399999998383,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_492,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99178.334,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_493,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99230.024,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_494,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99281.714,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_495,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99333.40400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_496,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99385.09400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_497,Route_Product_3,3,QUEUING,DefMEt_FE_118,DefMEt_FE_118#1,,99436.784,10,581,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_498,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99488.474,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_499,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99540.164,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_5,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,74625.584,10,365,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_50,Route_Product_3,224,PROCESSING,Diffusion_FE_101,Diffusion_FE_101#2,,76899.944,10,363,521.6868049955108,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_500,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99591.854,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_501,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99643.54400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_502,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99695.234,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_503,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99746.924,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_504,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99798.614,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_505,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99850.304,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_506,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99901.994,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_507,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,99953.68400000001,10,583,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_508,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100005.37400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_509,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100057.06400000001,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_51,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,76951.634,10,353,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_510,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100108.754,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_511,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100160.444,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_512,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100212.134,10,582,,25,Product_3,true
FWD_BASE_T26820,26820.0,Lot_Product_3_513,Route_Product_3,1,QUEUING,Diffusion_FE_120,Diffusion_FE_120#1,,100263.82400000001,10,582,,25,Product_3,true
